YIL,DÖNEM,BASVURU_TIPI,UYRUK,CINSIYET,PUAN,BASARI_DURUMU,KESIN_KAYIT_DURUMU
2014,Bahar,Enstitu,TÜRKİYE,Erkek,74.15,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,69.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,75.86,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,59.16,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,15.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,70.51,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,72.25,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,5.5,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,66.38,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,46.25,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,67.48,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,30.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,61.33,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,77.74,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,30.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,61.33,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,59.16,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,36.25,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,32.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Bilinmeyen,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,71.85,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,48.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,66.05,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,72.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,61.33,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,65.57,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,70.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,64.09,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,52.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,63.64,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,71.37,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,48.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,30.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,74.48,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,60.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,75.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,67.77,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,58.08,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,44.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,60.24,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,74.96,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,20.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,64.77,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,60.52,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,66.5,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,22.5,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,59.73,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,64.91,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,60.94,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,48.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,26.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,28.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,60.04,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,62.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,64.2,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,78.03,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,25.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,62.11,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,35.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,36.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,68.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,73.09,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,55.6,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,33.75,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,62.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,70.67,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,90.61,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,70.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,79.89,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,80.05,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,50.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,77.42,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,79.54,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,68.03,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Bilinmeyen,78.75,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,36.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,55.78,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,56.31,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,21.25,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,80.07,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,68.33,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,71.17,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,73.72,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,59.26,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,68.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,70.66,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,56.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,75.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,78.68,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,30.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,24.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,70.82,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,75.02,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,63.3,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,66.74,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,68.88,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,58.17,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,81.24,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,30.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,64.94,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,68.78,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,21.25,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,73.17,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,64.76,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,56.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,56.87,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,59.76,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,61.18,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,68.93,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,57.23,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,68.04,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,78.75,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,78.07,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,65.22,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,68.7,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,66.41,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,60.21,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,32.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,67.24,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,46.25,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,32.5,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,75.93,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,30.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,42.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,64.54,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,61.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,66.85,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,61.01,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,32.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,65.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,73.09,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,58.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,30.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,71.07,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,61.36,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,79.6,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,26.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,70.75,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,70.0,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,72.89,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,53.28,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,45.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,81.18,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,36.0,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,0.0,Kazandı,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,73.76,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,55.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Kadın,81.65,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,34.0,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,64.4,Yedek,KESIN KAYIT YAPMADI
2014,Bahar,Enstitu,TÜRKİYE,Erkek,75.23,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
