BASVURU_ID,YIL,DÖNEM,BASVURU_TIPI,UYRUK,CINSIYET,PUAN,BASARI_DURUMU,KESIN_KAYIT_DURUMU
9979,2015,Güz,Enstitu,TÜRKİYE,Kadın,63.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
9981,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
9981,2015,Güz,Enstitu,TÜRKİYE,Erkek,76.3,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
9982,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
9987,2015,Güz,Enstitu,TÜRKİYE,Erkek,22.5,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
9992,2015,Güz,Enstitu,TÜRKİYE,Erkek,30.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
9993,2015,Güz,Enstitu,TÜRKİYE,Erkek,30.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
9994,2015,Güz,Enstitu,TÜRKİYE,Kadın,26.25,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10002,2015,Güz,Enstitu,TÜRKİYE,Erkek,32.5,Kazanamadı,KESIN KAYIT YAPMADI
10002,2015,Güz,Enstitu,TÜRKİYE,Erkek,71.42,Kazanamadı,KESIN KAYIT YAPMADI
10003,2015,Güz,Enstitu,TÜRKİYE,Erkek,0.0,Kazanamadı,KESIN KAYIT YAPMADI
10003,2015,Güz,Enstitu,TÜRKİYE,Erkek,67.5,Kazanamadı,KESIN KAYIT YAPMADI
10004,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10005,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10005,2015,Güz,Enstitu,TÜRKİYE,Kadın,62.83,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10006,2015,Güz,Enstitu,TÜRKİYE,Erkek,27.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10009,2015,Güz,Enstitu,TÜRKİYE,Kadın,70.12,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10013,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10013,2015,Güz,Enstitu,TÜRKİYE,Erkek,65.57,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10016,2015,Güz,Enstitu,TÜRKİYE,Erkek,36.25,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10021,2015,Güz,Enstitu,TÜRKİYE,Erkek,69.8,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10022,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10023,2015,Güz,Enstitu,TÜRKİYE,Kadın,64.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10026,2015,Güz,Enstitu,TÜRKİYE,Erkek,72.5,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10029,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10034,2015,Güz,Enstitu,TÜRKİYE,Erkek,70.0,Kazanamadı,KESIN KAYIT YAPMADI
10034,2015,Güz,Enstitu,TÜRKİYE,Erkek,76.41,Kazanamadı,KESIN KAYIT YAPMADI
10036,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10037,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10039,2015,Güz,Enstitu,TÜRKİYE,Kadın,57.86,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10045,2015,Güz,Enstitu,TÜRKİYE,Kadın,42.5,Kazandı,KESIN KAYIT YAPMADI
10045,2015,Güz,Enstitu,TÜRKİYE,Kadın,70.8,Kazandı,KESIN KAYIT YAPMADI
10046,2015,Güz,Enstitu,TÜRKİYE,Erkek,72.7,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10050,2015,Güz,Enstitu,TÜRKİYE,Erkek,36.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10050,2015,Güz,Enstitu,TÜRKİYE,Erkek,67.14,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10052,2015,Güz,Enstitu,TÜRKİYE,Erkek,56.83,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10055,2015,Güz,Enstitu,TÜRKİYE,Erkek,63.82,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10059,2015,Güz,Enstitu,TÜRKİYE,Erkek,58.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10059,2015,Güz,Enstitu,TÜRKİYE,Erkek,59.43,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10065,2015,Güz,Enstitu,TÜRKİYE,Kadın,60.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10066,2015,Güz,Enstitu,TÜRKİYE,Kadın,74.19,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10067,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10069,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10069,2015,Güz,Enstitu,TÜRKİYE,Erkek,66.49,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10069,2015,Güz,Enstitu,TÜRKİYE,Erkek,73.65,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10072,2015,Güz,Enstitu,TÜRKİYE,Erkek,16.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10077,2015,Güz,Enstitu,TÜRKİYE,Kadın,75.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10081,2010,Güz,Enstitu,TÜRKİYE,Erkek,60.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10083,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10085,2015,Güz,Enstitu,TÜRKİYE,Erkek,70.0,Yedek,KESIN KAYIT YAPMADI
10087,2015,Güz,Enstitu,TÜRKİYE,Erkek,72.83,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10094,2015,Güz,Enstitu,TÜRKİYE,Erkek,38.75,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10094,2015,Güz,Enstitu,TÜRKİYE,Erkek,74.6,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10095,2015,Güz,Enstitu,TÜRKİYE,Erkek,75.02,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10096,2015,Güz,Enstitu,TÜRKİYE,Erkek,61.11,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10099,2015,Güz,Enstitu,TÜRKİYE,Erkek,68.27,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10103,2015,Güz,Enstitu,TÜRKİYE,Kadın,68.77,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10108,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10111,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10111,2015,Güz,Enstitu,TÜRKİYE,Erkek,70.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10112,2015,Güz,Enstitu,TÜRKİYE,Erkek,68.51,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10112,2015,Güz,Enstitu,TÜRKİYE,Erkek,71.35,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10115,2015,Güz,Enstitu,TÜRKİYE,Erkek,52.12,Kazanamadı,KESIN KAYIT YAPMADI
10116,2015,Güz,Enstitu,TÜRKİYE,Kadın,65.7,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10125,2015,Güz,Enstitu,TÜRKİYE,Erkek,25.0,Kazanamadı,KESIN KAYIT YAPMADI
10128,2015,Güz,Enstitu,TÜRKİYE,Erkek,65.57,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10133,2015,Güz,Enstitu,TÜRKİYE,Kadın,60.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10136,2015,Güz,Enstitu,TÜRKİYE,Erkek,69.6,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10137,2015,Güz,Enstitu,TÜRKİYE,Kadın,74.74,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10138,2015,Güz,Enstitu,TÜRKİYE,Kadın,76.7,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10141,2015,Güz,Enstitu,TÜRKİYE,Erkek,16.25,Kazanamadı,KESIN KAYIT YAPMADI
10141,2015,Güz,Enstitu,TÜRKİYE,Erkek,69.27,Kazanamadı,KESIN KAYIT YAPMADI
10143,2015,Güz,Enstitu,TÜRKİYE,Kadın,0.0,Kazanamadı,KESIN KAYIT YAPMADI
10148,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,Kazanamadı,KESIN KAYIT YAPMADI
10148,2015,Güz,Enstitu,TÜRKİYE,Kadın,66.76,Kazanamadı,KESIN KAYIT YAPMADI
10150,2015,Güz,Enstitu,TÜRKİYE,Erkek,56.83,Kazandı,KESIN KAYIT YAPMADI
10153,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10160,2015,Güz,Enstitu,TÜRKİYE,Erkek,67.73,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10164,2015,Güz,Enstitu,TÜRKİYE,Kadın,68.34,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10171,2015,Güz,Enstitu,TÜRKİYE,Erkek,57.5,Yedek,KESIN KAYIT YAPMADI
10194,2015,Güz,Enstitu,TÜRKİYE,Kadın,65.0,Yedek,KESIN KAYIT YAPMADI
10196,2015,Güz,Enstitu,TÜRKİYE,Erkek,67.3,Yedek,KESIN KAYIT YAPMADI
10197,2015,Güz,Enstitu,TÜRKİYE,Erkek,67.3,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10202,2015,Güz,Enstitu,TÜRKİYE,Erkek,65.7,Kazanamadı,KESIN KAYIT YAPMADI
10205,2015,Güz,Enstitu,TÜRKİYE,Kadın,58.13,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10208,2015,Güz,Enstitu,TÜRKİYE,Kadın,64.8,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10210,2015,Güz,Enstitu,TÜRKİYE,Erkek,72.21,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10214,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10216,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10218,2015,Güz,Enstitu,TÜRKİYE,Erkek,30.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10218,2015,Güz,Enstitu,TÜRKİYE,Erkek,56.66,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10221,2015,Güz,Enstitu,TÜRKİYE,Erkek,74.9,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10225,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10226,2015,Güz,Enstitu,TÜRKİYE,Kadın,64.61,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10227,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,Yedek,KESIN KAYIT YAPMADI
10228,2015,Güz,Enstitu,TÜRKİYE,Erkek,75.3,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10229,2015,Güz,Enstitu,TÜRKİYE,Erkek,74.2,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10239,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10239,2015,Güz,Enstitu,TÜRKİYE,Erkek,69.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10242,2015,Güz,Enstitu,TÜRKİYE,Kadın,43.75,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10245,2015,Güz,Enstitu,TÜRKİYE,Kadın,75.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10251,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10251,2015,Güz,Enstitu,TÜRKİYE,Erkek,84.35,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10258,2015,Güz,Enstitu,TÜRKİYE,Erkek,71.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10260,2015,Güz,Enstitu,TÜRKİYE,Erkek,64.3,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10264,2015,Güz,Enstitu,TÜRKİYE,Erkek,78.8,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10267,2015,Güz,Enstitu,TÜRKİYE,Erkek,61.52,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10267,2015,Güz,Enstitu,TÜRKİYE,Erkek,76.25,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10268,2015,Güz,Enstitu,TÜRKİYE,Kadın,72.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10270,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10273,2015,Güz,Enstitu,TÜRKİYE,Erkek,90.9,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10281,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10282,2015,Güz,Enstitu,TÜRKİYE,Kadın,66.05,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10284,2015,Güz,Enstitu,TÜRKİYE,Kadın,55.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10285,2015,Güz,Enstitu,TÜRKİYE,Kadın,62.78,Kazanamadı,KESIN KAYIT YAPMADI
10289,2015,Güz,Enstitu,TÜRKİYE,Erkek,77.2,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10293,2015,Güz,Enstitu,TÜRKİYE,Kadın,74.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10299,2015,Güz,Enstitu,TÜRKİYE,Kadın,33.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10301,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10305,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10311,2015,Güz,Enstitu,TÜRKİYE,Erkek,72.6,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10314,2015,Güz,Enstitu,TÜRKİYE,Kadın,43.75,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10314,2015,Güz,Enstitu,TÜRKİYE,Kadın,66.04,Kazanamadı (Başarı Notu Yetersiz),KESIN KAYIT YAPMADI
10320,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10321,2015,Güz,Enstitu,TÜRKİYE,Erkek,70.21,Kazandı,KESIN KAYIT YAPMADI
10324,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10326,2015,Güz,Enstitu,TÜRKİYE,Erkek,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10327,2015,Güz,Enstitu,TÜRKİYE,Erkek,81.25,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10330,2015,Güz,Enstitu,TÜRKİYE,Erkek,27.5,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10336,2015,Güz,Enstitu,TÜRKİYE,Erkek,70.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10340,2015,Güz,Enstitu,TÜRKİYE,Kadın,43.0,Kazanamadı,KESIN KAYIT YAPMADI
10348,2015,Güz,Enstitu,TÜRKİYE,Erkek,23.3,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10348,2015,Güz,Enstitu,TÜRKİYE,Erkek,64.4,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10381,2015,Güz,Enstitu,TÜRKİYE,Kadın,67.2,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10436,2015,Güz,Enstitu,TÜRKİYE,Erkek,49.97,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10442,2015,Güz,Enstitu,TÜRKİYE,Erkek,65.0,Yedek,KESIN KAYIT YAPMADI
10442,2015,Güz,Enstitu,TÜRKİYE,Erkek,77.5,Yedek,KESIN KAYIT YAPMADI
10451,2015,Güz,Enstitu,TÜRKİYE,Erkek,72.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10476,2015,Güz,Enstitu,TÜRKİYE,Kadın,62.9,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10488,2014,Bahar,Uluslararası Öğrenci,ARNAVUTLUK,Erkek,1410.0,Kazanamadı,KESIN KAYIT YAPMADI
10490,2014,Bahar,Uluslararası Öğrenci,SOMALİ,Erkek,88.5,Kazanamadı,KESIN KAYIT YAPMADI
10493,2014,Bahar,Uluslararası Öğrenci,İRAN,Kadın,78.64,Kazanamadı,KESIN KAYIT YAPMADI
10494,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Kadın,83.57,Kazanamadı,KESIN KAYIT YAPMADI
10500,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Kadın,68.6,Kazanamadı,KESIN KAYIT YAPMADI
10507,2014,Bahar,Uluslararası Öğrenci,ALMANYA,Kadın,67.77,Kazanamadı,KESIN KAYIT YAPMADI
10508,2014,Bahar,Uluslararası Öğrenci,AVUSTRALYA,Kadın,96.79,Kazanamadı,KESIN KAYIT YAPMADI
10510,2014,Bahar,Uluslararası Öğrenci,AVUSTRALYA,Kadın,96.79,Kazandı,KESIN KAYIT YAPMADI
10512,2014,Bahar,Uluslararası Öğrenci,SIRBİSTAN,Kadın,75.62,Kazanamadı,KESIN KAYIT YAPMADI
10517,2014,Bahar,Uluslararası Öğrenci,FRANSA,Kadın,59.09,Kazanamadı,KESIN KAYIT YAPMADI
10519,2014,Bahar,Uluslararası Öğrenci,IRAK,Kadın,80.0,Kazanamadı,KESIN KAYIT YAPMADI
10521,2014,Bahar,Uluslararası Öğrenci,AFGANİSTAN,Erkek,82.32,Yedek,KESIN KAYIT YAPMADI
10524,2014,Bahar,Uluslararası Öğrenci,KENYA,Erkek,83.75,Kazanamadı,KESIN KAYIT YAPMADI
10524,2014,Bahar,Uluslararası Öğrenci,KENYA,Erkek,1180.0,Kazanamadı,KESIN KAYIT YAPMADI
10530,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Kadın,97.11,Kazanamadı,KESIN KAYIT YAPMADI
10532,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Kadın,97.11,Kazandı,KESIN KAYIT YAPMADI
10534,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Erkek,87.82,Kazanamadı,KESIN KAYIT YAPMADI
10541,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Kadın,92.43,Kazanamadı,KESIN KAYIT YAPMADI
10545,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Kadın,75.75,Kazanamadı,KESIN KAYIT YAPMADI
10546,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Kadın,80.56,Kazanamadı,KESIN KAYIT YAPMADI
10547,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Kadın,90.0,Kazanamadı,KESIN KAYIT YAPMADI
10548,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Kadın,1260.0,Kazanamadı,KESIN KAYIT YAPMADI
10550,2014,Bahar,Uluslararası Öğrenci,TÜRKİYE,Kadın,100.0,Kazanamadı,KESIN KAYIT YAPMADI
10550,2014,Bahar,Uluslararası Öğrenci,TÜRKİYE,Kadın,1490.0,Kazanamadı,KESIN KAYIT YAPMADI
10552,2015,Güz,Enstitu,TÜRKİYE,Erkek,13.7,Kazanamadı,KESIN KAYIT YAPMADI
10554,2014,Bahar,Uluslararası Öğrenci,ROMANYA,Kadın,78.35,Kazanamadı,KESIN KAYIT YAPMADI
10558,2014,Bahar,Uluslararası Öğrenci,TÜRKİYE,Kadın,72.7,Kazanamadı,KESIN KAYIT YAPMADI
10560,2014,Bahar,Uluslararası Öğrenci,TÜRKİYE,Kadın,79.86,Kazanamadı,KESIN KAYIT YAPMADI
10560,2014,Bahar,Uluslararası Öğrenci,TÜRKİYE,Kadın,94.23,Kazanamadı,KESIN KAYIT YAPMADI
10561,2014,Bahar,Uluslararası Öğrenci,TÜRKİYE,Kadın,94.23,Kazandı,KESIN KAYIT YAPMADI
10562,2014,Bahar,Uluslararası Öğrenci,RUSYA,Kadın,87.5,Kazanamadı,KESIN KAYIT YAPMADI
10563,2014,Bahar,Uluslararası Öğrenci,SOMALİ,Erkek,83.54,Kazanamadı,KESIN KAYIT YAPMADI
10565,2014,Bahar,Uluslararası Öğrenci,SURİYE,Erkek,60.14,Kazandı,KESIN KAYIT YAPMADI
10565,2014,Bahar,Uluslararası Öğrenci,SURİYE,Erkek,88.0,Kazandı,KESIN KAYIT YAPMADI
10566,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Erkek,86.02,Kazanamadı,KESIN KAYIT YAPMADI
10567,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Kadın,77.24,Kazanamadı,KESIN KAYIT YAPMADI
10570,2014,Bahar,Uluslararası Öğrenci,HOLLANDA,Erkek,70.86,Kazanamadı,KESIN KAYIT YAPMADI
10570,2014,Bahar,Uluslararası Öğrenci,HOLLANDA,Erkek,71.6,Kazanamadı,KESIN KAYIT YAPMADI
10571,2014,Bahar,Uluslararası Öğrenci,TANZANYA,Kadın,87.0,Kazanamadı,KESIN KAYIT YAPMADI
10571,2014,Bahar,Uluslararası Öğrenci,TANZANYA,Kadın,1600.0,Kazanamadı,KESIN KAYIT YAPMADI
10574,2014,Bahar,Uluslararası Öğrenci,AVUSTURYA,Erkek,90.2,Kazanamadı,KESIN KAYIT YAPMADI
10580,2014,Bahar,Uluslararası Öğrenci,ALMANYA,Erkek,72.0,Kazanamadı,KESIN KAYIT YAPMADI
10583,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Kadın,86.6,Kazanamadı,KESIN KAYIT YAPMADI
10584,2014,Bahar,Uluslararası Öğrenci,ALMANYA,Kadın,89.8,Kazanamadı,KESIN KAYIT YAPMADI
10610,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Erkek,69.2,Kazanamadı,KESIN KAYIT YAPMADI
10610,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Erkek,70.0,Kazanamadı,KESIN KAYIT YAPMADI
10612,2014,Bahar,Uluslararası Öğrenci,SURİYE,Erkek,94.06,Kazanamadı,KESIN KAYIT YAPMADI
10614,2014,Bahar,Uluslararası Öğrenci,MOĞOLİSTAN,Kadın,96.75,Kazanamadı,KESIN KAYIT YAPMADI
10615,2014,Bahar,Uluslararası Öğrenci,MOĞOLİSTAN,Kadın,91.34,Kazanamadı,KESIN KAYIT YAPMADI
10617,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Erkek,1140.0,Kazanamadı,KESIN KAYIT YAPMADI
10618,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Erkek,73.26,Kazanamadı,KESIN KAYIT YAPMADI
10620,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Kadın,78.48,Kazanamadı,KESIN KAYIT YAPMADI
10621,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Erkek,4.2,Kazanamadı,KESIN KAYIT YAPMADI
10625,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Kadın,85.94,Yedek,KESIN KAYIT YAPMADI
10626,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Kadın,85.94,Kazanamadı,KESIN KAYIT YAPMADI
10627,2014,Bahar,Uluslararası Öğrenci,KOSOVA,Erkek,54.0,Kazanamadı,KESIN KAYIT YAPMADI
10631,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Erkek,74.0,Kazanamadı,KESIN KAYIT YAPMADI
10636,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Erkek,78.2,Kazanamadı,KESIN KAYIT YAPMADI
10639,2015,Güz,Enstitu,TÜRKİYE,Kadın,67.9,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10641,2014,Bahar,Uluslararası Öğrenci,YUNANİSTAN,Erkek,64.94,Kazanamadı,KESIN KAYIT YAPMADI
10644,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Erkek,85.57,Yedek,KESIN KAYIT YAPMADI
10645,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Erkek,75.0,Kazanamadı,KESIN KAYIT YAPMADI
10647,2014,Bahar,Uluslararası Öğrenci,HOLLANDA,Erkek,70.86,Kazanamadı,KESIN KAYIT YAPMADI
10649,2014,Bahar,Uluslararası Öğrenci,TÜRKİYE,Erkek,69.0,Kazanamadı,KESIN KAYIT YAPMADI
10654,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Erkek,93.59,Kazandı,KESIN KAYIT YAPMADI
10656,2014,Bahar,Uluslararası Öğrenci,AZERBAYCAN,Erkek,88.8,Kazanamadı,KESIN KAYIT YAPMADI
10659,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Kadın,93.59,Kazanamadı,KESIN KAYIT YAPMADI
10670,2014,Bahar,Uluslararası Öğrenci,BULGARİSTAN,Kadın,86.54,Yedek,KESIN KAYIT YAPMADI
